id,review,aspect,sentiment
2201,bottles of wine are cheap and good.,bottles_of_wine,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",pumkin_tortelini,positive
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",dish,positive
3541,They didn't give us the dinner special until we asked for it.,dinner_special,negative
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat_lasagna,positive
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,chocolate_bread_pudding,positive
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,dessert,positive
375,"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.",pasta_dishes,positive
375,"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.",tiramisu,positive
2126,Very good service and very good prices.,service,positive
2126,Very good service and very good prices.,prices,positive
2078,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,lunch,neutral
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service,positive
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",staff,positive
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",menu,neutral
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",meal,neutral
2158,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,positive
1578,Our food was great too!,food,positive
1319,"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",servers,negative
1175,"Get your food to go, find a bench, and kick back with a plate of dumplings.",food,neutral
1175,"Get your food to go, find a bench, and kick back with a plate of dumplings.",plate_of_dumplings,positive
1115,"Please try the Filet Mignon, its just the most tender piece ever.",filet_mignon,positive
34,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",sangria,neutral
34,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",bar,neutral
34,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",bar,neutral
34,"We were still sitting at the bar while we drank the sangria, but facing away from the bar when we turned back around, the $2 was gone the people next to us said the bartender took it.",bartender,negative
395,The sake menu should not be overlooked!,sake_menu,positive
3102,the drinks are amazing and half off till 8pm.,drinks,positive
984,i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,beef_cubes,positive
1969,"The service, wine selection, ambiance are all outstanding and deserve recognition.",service,positive
1969,"The service, wine selection, ambiance are all outstanding and deserve recognition.",wine_selection,positive
1969,"The service, wine selection, ambiance are all outstanding and deserve recognition.",ambiance,positive
763,"We were seated promptly as we had reservations, however after that the service was slow.",reservations,positive
763,"We were seated promptly as we had reservations, however after that the service was slow.",service,negative
754,"It's really also the service, is good and the waiters are friendly.",service,positive
754,"It's really also the service, is good and the waiters are friendly.",waiters,positive
691,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",dessert,negative
691,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",portions,negative
999,"It is set far from the small street it's on, and there is no traffic noise.",traffic_noise,positive
247,Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,food,positive
2823,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food,positive
2823,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",ambience,positive
2823,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",service,positive
2649,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,dinner_meeting,neutral
2396,All the NYU students love this place so it makes for a fun young atmosphere.,atmosphere,positive
139,The food here does a great service to the name (Cantonese that is...).,food,positive
